MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
11,3,0,1700-1759,3,5,8,76,SkyWest Airlines Inc.,4338,66502,650,525035,3472966,3.419267401443636e-05,9.900278805864171e-05,3,Sacramento International,38.696,-121.59,Seattle International,0.0,0.0,0.0,73.0,1.12,0.1363774826367735,0.14807000124115677,0.14749755226631342,0.18264623354198145
5,7,0,1600-1659,6,4,70,181,American Airlines Inc.,25360,78894,12702,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,3,Dallas Fort Worth Regional,32.894,-97.03,San Diego International Lindbergh Fl,0.0,0.0,0.0,80.0,7.61,0.25727301346271364,0.20958083832335328,0.2113310467374685,0.27368563930865986
3,7,0,1600-1659,3,4,29,154,United Air Lines Inc.,13989,53007,4569,1908862,8501631,0.00025380424062159367,0.00022898547349326266,11,San Francisco International,37.619,-122.375,Seattle International,0.01,0.0,0.0,58.0,7.16,0.18402961396086726,0.14268759066332587,0.19147336426171813,0.21635943656868517
4,1,1,1700-1759,10,5,7,175,Southwest Airlines Co.,4264,110752,3356,529046,13382999,6.178236301460919e-05,9.889412309998219e-05,7,Metropolitan Oakland International,37.721,-122.221,Phoenix Sky Harbor International,0.06,0.0,0.0,58.0,10.51,0.2157258332116643,0.18133410785167975,0.2379718670466495,0.24453475935828878
10,7,0,1200-1259,5,2,77,181,American Airlines Inc.,25833,80161,13048,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,5,Dallas Fort Worth Regional,32.894,-97.03,Los Angeles International,0.97,0.0,0.0,88.0,10.07,0.17208213717566603,0.13491434010152284,0.1653708598973721,0.16448152562574495
9,6,0,1100-1159,3,2,39,187,American Airlines Inc.,28583,76533,5410,3103410,11744595,9.82082928995461e-05,0.00017728721959309724,6,Chicago O'Hare International,41.978,-87.906,Logan International,0.19,0.0,0.0,66.0,13.65,0.15382995021064727,0.14415675297410777,0.1044504333891762,0.11839268776407692
1,4,0,1100-1159,2,2,34,188,American Airlines Inc.,17725,75506,3317,2780593,11744595,9.82082928995461e-05,0.00017728721959309724,24,Los Angeles International,33.942,-118.408,Phoenix Sky Harbor International,0.0,0.0,0.0,78.0,4.7,0.16084351412341452,0.1481736733287388,0.19897175669359685,0.16662922862662294
8,6,0,0800-0859,2,1,54,50,SkyWest Airlines Inc.,14631,74087,4321,1486066,3472966,3.419267401443636e-05,9.900278805864171e-05,17,Detroit Metro Wayne County,42.217,-83.344,NONE,0.0,0.0,0.0,87.0,3.58,0.17259594652867616,0.18786731291566006,0.16186967124116694,0.11237266553480475
4,5,0,2200-2259,1,6,13,175,Southwest Airlines Co.,4722,110752,4281,589072,13382999,6.178236301460919e-05,9.889412309998219e-05,2,William P Hobby,29.645,-95.279,Chicago Midway International,0.0,0.0,0.0,87.0,5.82,0.2157258332116643,0.28058761804826865,0.2324257329873349,0.2174028268551237
7,5,0,1700-1759,4,3,36,157,Delta Air Lines Inc.,11201,90457,798,955406,12460183,0.0001441658849878598,0.0001486602009422039,27,Ronald Reagan Washington National,38.852,-77.037,Minneapolis-St Paul International,0.0,0.0,0.0,88.0,3.58,0.19021873914984375,0.17218102300817645,0.2109389724452486,0.31053443569761463
11,4,0,0900-0959,6,2,34,76,SkyWest Airlines Inc.,13392,66502,3095,1908862,3472966,3.419267401443636e-05,9.900278805864171e-05,5,San Francisco International,37.619,-122.375,San Antonio International,0.0,0.0,0.0,53.0,6.93,0.1363774826367735,0.1304920913884007,0.1398860693940963,0.11464633184328162
6,1,1,2200-2259,3,5,57,187,American Airlines Inc.,19087,76419,7752,2006675,11744595,9.82082928995461e-05,0.00017728721959309724,18,Douglas Municipal,35.219,-80.936,Dallas Fort Worth Regional,0.23,0.0,0.0,92.0,7.38,0.28251513882012413,0.3029034059184813,0.25356818055271996,0.353859228926833
3,1,0,1300-1359,5,3,31,175,Southwest Airlines Co.,13625,114119,6207,1903352,13382999,6.178236301460919e-05,9.889412309998219e-05,3,McCarran International,36.08,-115.152,Tampa International,0.0,0.0,0.0,78.0,5.37,0.2043892222493479,0.16679506933744223,0.1608678955453149,0.1926021628864006
1,7,0,1300-1359,3,3,3,143,Southwest Airlines Co.,3215,107363,1342,401950,13382999,6.178236301460919e-05,9.889412309998219e-05,16,San Antonio International,29.533,-98.469,Atlanta Municipal,0.0,0.0,0.0,73.0,9.17,0.1724374357216318,0.13349728550879308,0.17856736911500604,0.19522697795071337
12,2,1,1400-1459,8,1,12,187,American Airlines Inc.,8367,79228,4472,1413432,11744595,9.82082928995461e-05,0.00017728721959309724,8,Miami International,25.792,-80.286,NONE,0.0,0.0,0.0,84.0,10.51,0.17834477639636295,0.18786731291566006,0.1997842391862735,0.23846050329699905
1,2,0,2100-2159,4,4,27,76,Mesa Airlines Inc.,14501,17869,2650,1690031,1191889,0.0,9.131157116170832e-05,2,Houston Intercontinental,29.983,-95.34,Peterson Field,0.0,0.0,0.0,83.0,5.37,0.16515121565526783,0.18786731291566006,0.15948943442579175,0.22244828755510343
10,4,0,1500-1559,7,1,27,200,JetBlue Airways,10451,24795,3440,1680928,3190369,0.0001600389254787507,0.00012686617611396965,4,John F. Kennedy International,40.639,-73.777,NONE,0.0,0.0,0.0,72.0,16.11,0.19836906159263606,0.18786731291566006,0.19261931791673795,0.1969053525627549
8,3,0,1300-1359,2,2,4,76,"Midwest Airline, Inc.",2334,28070,68,270922,1529740,1.25293581928874e-06,0.00012382274422796983,5,Bradley International,41.939,-72.683,Ronald Reagan Washington National,0.52,0.0,0.0,87.0,5.59,0.19564981557821653,0.20565967481692937,0.22167235494880547,0.1977445339470656
5,5,0,0001-0559,1,1,4,149,Delta Air Lines Inc.,1342,85579,259,106382,12460183,0.0001441658849878598,0.0001486602009422039,27,Greenville-Spartanburg,34.899,-82.214,NONE,0.0,0.0,0.0,84.0,3.8,0.14134077232135026,0.18786731291566006,0.20697729916773558,0.08339052848318462
11,7,0,0600-0659,4,1,9,76,Mesa Airlines Inc.,2044,18459,60,204019,1191889,0.0,9.131157116170832e-05,4,Eppley Airfield,41.302,-95.893,NONE,0.0,0.0,0.0,57.0,9.62,0.1507966980226531,0.18786731291566006,0.11388531555763458,0.05999676349219193
1,2,0,2200-2259,2,4,48,199,Delta Air Lines Inc.,30842,73508,18809,4365661,12460183,0.0001441658849878598,0.0001486602009422039,20,Atlanta Municipal,33.641,-84.427,Orange County,0.0,0.0,0.0,45.0,12.3,0.13069101473334716,0.1237645036527718,0.15948943442579175,0.18651379271199908
8,7,0,1000-1059,2,3,4,120,United Air Lines Inc.,2238,55706,161,204019,8501631,0.00025380424062159367,0.00022898547349326266,12,Eppley Airfield,41.302,-95.893,Chicago O'Hare International,0.0,0.0,0.0,88.0,6.04,0.2214602874333307,0.23244194899124476,0.19651916171077882,0.15384615384615385
2,4,0,0700-0759,2,1,3,143,Southwest Airlines Co.,1536,94922,733,220025,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Albuquerque International Sunport,35.042,-106.606,NONE,0.12,0.0,0.0,53.0,3.8,0.25888729226540047,0.18786731291566006,0.24498132827167882,0.10582268604310933
5,4,0,0800-0859,4,1,36,191,Delta Air Lines Inc.,14570,85579,2695,1208249,12460183,0.0001441658849878598,0.0001486602009422039,2,LaGuardia,40.779,-73.876,NONE,0.0,0.0,0.0,71.0,7.83,0.14134077232135026,0.18786731291566006,0.2508514599700286,0.11103341675253937
2,5,0,1000-1059,3,2,15,175,Southwest Airlines Co.,6562,94922,4356,1093478,13382999,6.178236301460919e-05,9.889412309998219e-05,3,Friendship International,39.176,-76.671,Fort Lauderdale-Hollywood International,0.0,0.0,0.0,66.0,10.07,0.25888729226540047,0.2262058769173905,0.23696468512096525,0.18748415234038238
12,4,0,0800-0859,2,1,33,128,American Airlines Inc.,15328,79228,5225,1827202,11744595,9.82082928995461e-05,0.00017728721959309724,16,Phoenix Sky Harbor International,33.436,-112.009,NONE,0.13,0.0,0.0,61.0,7.16,0.17834477639636295,0.18786731291566006,0.18161763307532852,0.13155201819215465
2,6,0,1200-1259,4,3,6,129,Allegiant Air,3363,7180,214,364314,1257616,1.3252580061983643e-05,0.00010774347590392701,11,Cincinnati/Northern Kentucky International,39.048,-84.669,Sanford NAS,0.0,0.0,0.0,36.0,10.51,0.2232196289646918,0.18786731291566006,0.16393883923764402,0.22841025641025642
11,3,1,1200-1259,3,5,32,149,Delta Air Lines Inc.,5942,79989,252,780326,12460183,0.0001441658849878598,0.0001486602009422039,29,Washington Dulles International,38.942,-77.458,Atlanta Municipal,0.0,0.0,0.0,37.0,5.37,0.10088231967120395,0.09997714285714286,0.14749755226631342,0.14430885482259956
3,1,0,1200-1259,1,4,58,50,SkyWest Airlines Inc.,33799,68810,2566,4365661,3472966,3.419267401443636e-05,9.900278805864171e-05,17,Atlanta Municipal,33.641,-84.427,Roanoke Regional/Woodrum Field,0.34,0.0,0.0,71.0,8.05,0.17960719003043704,0.18786731291566006,0.1608678955453149,0.17969758820344067
3,6,0,1800-1859,3,4,69,50,SkyWest Airlines Inc.,27137,68810,4840,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,17,Chicago O'Hare International,41.978,-87.906,General Mitchell Field,0.56,0.0,0.0,43.0,14.09,0.17960719003043704,0.14360313315926893,0.19045586952891627,0.24054716737643567
1,2,0,0600-0659,4,1,31,180,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.00011572564827677376,7.134694872433899e-06,11,Orlando International,28.432,-81.325,NONE,0.0,0.0,0.0,83.0,3.58,0.24654150197628458,0.18786731291566006,0.15948943442579175,0.06315549475604196
8,6,0,1900-1959,4,4,17,160,American Airlines Inc.,14177,80820,4675,1827202,11744595,9.82082928995461e-05,0.00017728721959309724,18,Phoenix Sky Harbor International,33.436,-112.009,Portland International,0.0,0.0,0.0,103.0,8.5,0.22821516863056462,0.12222222222222222,0.16186967124116694,0.32235817575083425
10,4,1,1200-1259,2,4,32,50,Endeavor Air Inc.,14544,21403,2496,1208249,1212846,0.0,9.351277617445623e-05,15,LaGuardia,40.779,-73.876,Norfolk International,0.23,0.0,0.0,67.0,12.53,0.15251989389920426,0.14700065919578115,0.19261931791673795,0.16448152562574495
2,2,0,2100-2159,2,6,10,175,Southwest Airlines Co.,6598,94922,2835,1023434,13382999,6.178236301460919e-05,9.889412309998219e-05,7,San Diego International Lindbergh Fl,32.733,-117.187,Metropolitan Oakland International,0.16,0.0,0.0,59.0,8.05,0.25888729226540047,0.2645867098865478,0.20574501515922722,0.29165506358488813
3,6,0,1300-1359,4,4,36,143,Southwest Airlines Co.,13151,114119,3966,1823051,13382999,6.178236301460919e-05,9.889412309998219e-05,14,Orlando International,28.432,-81.325,Detroit Metro Wayne County,0.0,0.0,0.0,81.0,7.16,0.2043892222493479,0.13616930312099187,0.19045586952891627,0.1926021628864006
10,4,1,1200-1259,9,2,24,154,United Air Lines Inc.,14566,54923,1272,1903352,8501631,0.00025380424062159367,0.00022898547349326266,15,McCarran International,36.08,-115.152,Newark Liberty International,0.0,0.0,0.0,68.0,18.12,0.1563762728301277,0.22268907563025211,0.19261931791673795,0.16448152562574495
12,6,0,1200-1259,4,2,15,66,Mesa Airlines Inc.,12707,18545,135,1581456,1191889,0.0,9.131157116170832e-05,17,Minneapolis-St Paul International,44.886,-93.218,Washington Dulles International,0.0,0.0,0.0,77.0,10.96,0.23355455787624438,0.1654210264075735,0.20042836207868334,0.2109591375857514
3,4,0,2000-2059,2,4,17,129,Allegiant Air,13625,10218,798,1903352,1257616,1.3252580061983643e-05,0.00010774347590392701,11,McCarran International,36.08,-115.152,Metropolitan Oakland International,0.0,0.0,0.0,67.0,11.41,0.13759071117561683,0.22894825836996957,0.17945184504670036,0.2316774658027358
2,5,0,1300-1359,5,3,24,76,SkyWest Airlines Inc.,8345,56790,3336,1065782,3472966,3.419267401443636e-05,9.900278805864171e-05,3,Salt Lake City International,40.784,-111.967,San Francisco International,0.06,0.7,1.2,32.0,6.04,0.23924894003634162,0.2683764879126273,0.23696468512096525,0.2464869187707072
11,5,0,0600-0659,3,1,9,50,American Eagle Airlines Inc.,1573,25517,143,126323,1204766,0.00034840766560500434,0.00010686715174900371,14,Birmingham Airport,33.563,-86.756,NONE,0.26,0.0,0.0,68.0,5.37,0.11755905511811024,0.18786731291566006,0.15372196735985677,0.05999676349219193
11,3,0,0600-0659,6,1,8,160,American Airlines Inc.,1686,77179,306,154047,11744595,9.82082928995461e-05,0.00017728721959309724,8,Tucson International,32.116,-110.941,NONE,0.0,0.0,0.0,68.0,5.37,0.14230237360056072,0.18786731291566006,0.14749755226631342,0.05999676349219193
7,5,1,0900-0959,3,2,44,76,SkyWest Airlines Inc.,15391,72721,3319,1908862,3472966,3.419267401443636e-05,9.900278805864171e-05,3,San Francisco International,37.619,-122.375,Santa Barbara Municipal,0.0,0.0,0.0,76.0,7.61,0.18837350060526026,0.18786731291566006,0.2109389724452486,0.127380856706582
9,2,1,2200-2259,2,3,4,100,JetBlue Airways,12249,23638,4500,1472200,3190369,0.0001600389254787507,0.00012686617611396965,6,Logan International,42.364,-71.006,Ronald Reagan Washington National,0.0,0.0,0.0,76.0,8.28,0.17475791677571317,0.12517527087316763,0.13081148766005574,0.16174874173492548
8,3,0,1700-1759,3,2,15,199,Delta Air Lines Inc.,7501,91062,913,1391212,12460183,0.0001441658849878598,0.0001486602009422039,19,Fort Lauderdale-Hollywood International,26.074,-80.152,Atlanta Municipal,0.0,0.0,0.0,90.0,8.5,0.16858626734603602,0.18240273482012045,0.22167235494880547,0.29361752145124004
4,5,1,2100-2159,3,6,13,175,Southwest Airlines Co.,5513,110752,3277,642980,13382999,6.178236301460919e-05,9.889412309998219e-05,7,Lambert-St. Louis International,38.747,-90.364,Chicago Midway International,0.0,0.0,0.0,63.0,13.42,0.2157258332116643,0.28058761804826865,0.2324257329873349,0.2638400874521746
6,6,0,1300-1359,3,3,8,132,Delta Air Lines Inc.,4507,87183,71,529046,12460183,0.0001441658849878598,0.0001486602009422039,17,Metropolitan Oakland International,37.721,-122.221,Salt Lake City International,0.0,0.0,0.0,93.0,11.86,0.20073005268776473,0.16512277606234377,0.23068835866640533,0.23215316528766597
1,4,0,1100-1159,1,3,10,143,Southwest Airlines Co.,3598,107363,240,364314,13382999,6.178236301460919e-05,9.889412309998219e-05,13,Cincinnati/Northern Kentucky International,39.048,-84.669,Friendship International,0.03,0.0,0.0,33.0,11.41,0.1724374357216318,0.17104247104247106,0.19897175669359685,0.16662922862662294
2,2,0,0900-0959,6,1,29,216,United Air Lines Inc.,16530,43512,4679,2743323,8501631,0.00025380424062159367,0.00022898547349326266,16,Stapleton International,39.774,-104.88,NONE,0.0,0.0,0.0,49.0,8.05,0.1894957549926099,0.18786731291566006,0.20574501515922722,0.16168924466338258
10,1,1,0800-0859,3,1,11,143,Southwest Airlines Co.,5078,115051,4606,589072,13382999,6.178236301460919e-05,9.889412309998219e-05,18,William P Hobby,29.645,-95.279,NONE,0.69,0.0,0.0,81.0,9.4,0.17932290605257795,0.18786731291566006,0.16357066230026537,0.09970275400207713
10,5,1,1800-1859,3,5,34,143,Southwest Airlines Co.,14544,115051,1036,1208249,13382999,6.178236301460919e-05,9.889412309998219e-05,11,LaGuardia,40.779,-73.876,Chicago Midway International,0.0,0.0,0.0,59.0,18.57,0.17932290605257795,0.21181695307974513,0.19371339610052635,0.22621527008463685
8,4,1,2200-2259,3,6,59,76,Mesa Airlines Inc.,27148,19375,3559,2907365,1191889,0.0,9.131157116170832e-05,13,Dallas Fort Worth Regional,32.894,-97.03,Peterson Field,0.0,0.0,0.0,97.0,9.84,0.22756086357372532,0.18786731291566006,0.2420213543952026,0.2839963759163166
6,5,1,1800-1859,2,6,45,128,American Airlines Inc.,19087,76419,7752,2006675,11744595,9.82082928995461e-05,0.00017728721959309724,19,Douglas Municipal,35.219,-80.936,Lambert-St. Louis International,0.0,0.0,0.0,88.0,6.04,0.28251513882012413,0.3009484747500641,0.22267777065983343,0.3656540999909592
2,1,1,1500-1559,4,3,4,76,SkyWest Airlines Inc.,1536,56790,135,220025,3472966,3.419267401443636e-05,9.900278805864171e-05,5,Albuquerque International Sunport,35.042,-106.606,San Francisco International,0.0,0.0,0.0,63.0,9.17,0.23924894003634162,0.2683764879126273,0.22953878406708594,0.26192321603885704
4,6,0,1400-1459,4,4,25,143,Southwest Airlines Co.,13252,110752,6031,1903352,13382999,6.178236301460919e-05,9.889412309998219e-05,11,McCarran International,36.08,-115.152,Stapleton International,0.0,0.0,0.0,96.0,7.38,0.2157258332116643,0.17808323207776428,0.1771240234375,0.22215001856665428
10,5,1,1500-1559,3,6,3,143,Southwest Airlines Co.,1539,115051,376,154047,13382999,6.178236301460919e-05,9.889412309998219e-05,12,Tucson International,32.116,-110.941,McCarran International,0.0,0.0,0.0,87.0,7.61,0.17932290605257795,0.17159763313609466,0.19371339610052635,0.1969053525627549
10,4,0,0700-0759,4,1,9,157,Alaska Airlines Inc.,3395,22073,368,429725,2884187,3.233146156611231e-05,0.00017460144972655646,11,Orange County,33.676,-117.867,NONE,0.0,0.0,0.0,99.0,6.71,0.13477454337899544,0.18786731291566006,0.19261931791673795,0.08039643504308272
1,5,0,1700-1759,1,7,8,143,Southwest Airlines Co.,3383,107363,1312,429725,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Orange County,33.676,-117.867,McCarran International,0.0,0.0,0.0,65.0,2.91,0.1724374357216318,0.16674023394394175,0.17172256567191768,0.22953882610280715
12,1,0,0600-0659,2,1,13,143,Southwest Airlines Co.,4781,113248,1733,564680,13382999,6.178236301460919e-05,9.889412309998219e-05,12,Louis Armstrong New Orleans International,29.991,-90.251,NONE,0.0,0.0,0.0,80.0,8.28,0.26403810805912964,0.18786731291566006,0.25164658017962693,0.08193870057588992
10,5,0,1900-1959,2,4,13,181,Alaska Airlines Inc.,5536,22073,678,614236,2884187,3.233146156611231e-05,0.00017460144972655646,4,San Jose International,37.363,-121.941,Seattle International,0.0,0.0,0.0,71.0,5.37,0.13477454337899544,0.14204275534441804,0.19371339610052635,0.22540415704387992
6,4,1,0700-0759,6,1,27,160,American Airlines Inc.,14595,76419,1144,1908862,11744595,9.82082928995461e-05,0.00017728721959309724,19,San Francisco International,37.619,-122.375,NONE,0.0,0.0,0.0,64.0,21.7,0.28251513882012413,0.18786731291566006,0.2514772268506625,0.11078761875574625
8,2,1,1500-1559,3,5,5,90,Comair Inc.,1241,24496,233,106354,1245396,0.0,8.999810569042966e-05,5,Rochester Monroe County,43.121,-77.671,Douglas Municipal,0.0,0.0,0.0,83.0,4.47,0.23299848232998482,0.24236106118340642,0.21854794364701643,0.245737460685317
2,2,1,1600-1659,3,5,4,143,Southwest Airlines Co.,1650,94922,158,165894,13382999,6.178236301460919e-05,9.889412309998219e-05,11,Norfolk International,36.896,-76.201,Friendship International,0.07,0.0,0.0,65.0,6.26,0.25888729226540047,0.22186076772934288,0.20574501515922722,0.271396516721872
6,6,0,1600-1659,3,5,6,143,Southwest Airlines Co.,2229,112879,333,191927,13382999,6.178236301460919e-05,9.889412309998219e-05,10,Memphis International,35.05,-89.979,Friendship International,0.0,0.0,0.0,92.0,9.17,0.2597746164719308,0.24454853820061379,0.23068835866640533,0.32778964972591285
6,6,0,0800-0859,4,1,67,173,United Air Lines Inc.,28904,53737,6864,3103410,8501631,0.00025380424062159367,0.00022898547349326266,10,Chicago O'Hare International,41.978,-87.906,NONE,0.02,0.0,0.0,70.0,8.28,0.2654725819785065,0.18786731291566006,0.23068835866640533,0.1316486879922362
8,1,0,1800-1859,6,1,57,124,United Air Lines Inc.,15076,55706,4957,1690031,8501631,0.00025380424062159367,0.00022898547349326266,21,Houston Intercontinental,29.983,-95.34,NONE,0.02,0.0,0.0,91.0,8.28,0.2214602874333307,0.18786731291566006,0.181217245220313,0.30838624917889207
10,1,0,0700-0759,1,1,21,143,Southwest Airlines Co.,4055,115051,240,364314,13382999,6.178236301460919e-05,9.889412309998219e-05,12,Cincinnati/Northern Kentucky International,39.048,-84.669,NONE,0.22,0.0,0.0,64.0,1.12,0.17932290605257795,0.18786731291566006,0.16357066230026537,0.08039643504308272
4,5,0,2200-2259,2,4,30,128,SkyWest Airlines Inc.,26142,67082,4835,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,11,Chicago O'Hare International,41.978,-87.906,Memphis International,0.0,0.0,0.0,57.0,3.58,0.1546512650620071,0.16099930603747398,0.2324257329873349,0.2174028268551237
5,1,0,0600-0659,5,1,13,132,Delta Air Lines Inc.,3353,85579,266,401950,12460183,0.0001441658849878598,0.0001486602009422039,17,San Antonio International,29.533,-98.469,NONE,0.0,0.0,0.0,91.0,19.46,0.14134077232135026,0.18786731291566006,0.19366788878704552,0.06922199047656527
